200710,1,0,200710,31,2359,11392,62744,"GEORGIA",13,2007,"October","Drought","Z",66,"TROUP","FFC","01-OCT-07 00:00:00","EST-5","31-OCT-07 23:59:00","0","0","0","0","0.00K","0.00K","Official NWS Observations",,,,,,,,,,,,,,,,,,,,,,"Drought conditions persisted and actually worsened during September and October.  October, climatologically the driest month of the year anyway, fell even short of normal values at most locations in north and central Georgia.  Rainfall deficits of 15 to 20 inches were common in the north and rainfall deficits of 6 to 12 inches were common in central areas.     Most areas of the state had only received 30 to 40 percent of normal annual rainfall by the end of October.  Many lakes and rivers across north and central Georgia were nearing all time record low levels and above ground water supplies were being significantly impacted in many of the larger cities, especially Atlanta.  A number of stream gage locations on creeks and river in north and central Georgia had established new record low water levels during October, including the major river basins of the Coosa, Chattahoochee, upper Oconee, upper Ocmulgee and Flint. Significant water conservation measures were being implemented in many cities across north and central Georgia.||Note, the impact of the drought on crops and the estimated monetary damage was included with the September 2007 Storm Data.  Additional crop losses from September to October should be minimal in comparison as October marks the end of the growing season.","","CSV"
200710,1,0,200710,31,2359,11392,62745,"GEORGIA",13,2007,"October","Drought","Z",83,"TWIGGS","FFC","01-OCT-07 00:00:00","EST-5","31-OCT-07 23:59:00","0","0","0","0","0.00K","0.00K","Official NWS Observations",,,,,,,,,,,,,,,,,,,,,,"Drought conditions persisted and actually worsened during September and October.  October, climatologically the driest month of the year anyway, fell even short of normal values at most locations in north and central Georgia.  Rainfall deficits of 15 to 20 inches were common in the north and rainfall deficits of 6 to 12 inches were common in central areas.     Most areas of the state had only received 30 to 40 percent of normal annual rainfall by the end of October.  Many lakes and rivers across north and central Georgia were nearing all time record low levels and above ground water supplies were being significantly impacted in many of the larger cities, especially Atlanta.  A number of stream gage locations on creeks and river in north and central Georgia had established new record low water levels during October, including the major river basins of the Coosa, Chattahoochee, upper Oconee, upper Ocmulgee and Flint. Significant water conservation measures were being implemented in many cities across north and central Georgia.||Note, the impact of the drought on crops and the estimated monetary damage was included with the September 2007 Storm Data.  Additional crop losses from September to October should be minimal in comparison as October marks the end of the growing season.","","CSV"
200707,12,1355,200707,12,1355,7850,45173,"NEBRASKA",31,2007,"July","Hail","C",9,"BLAINE","LBF","12-JUL-07 13:55:00","CST-6","12-JUL-07 13:55:00","0","0","0","0","0.00K","0.00K","Public","0.88",,,,,,,,,,,"6","NNE","DUNNING","6","NNE","DUNNING","41.9001","-100.0754","41.9001","-100.0754","A cluster of severe thunderstorms formed over the southern Sandhills during the late afternoon hours, producing nickel to golf ball size hail and wind gusts up to 61 knots. A brief touchdown of a tornado was reported across Northern Lincoln county, with no damage or injuries repored.","","CSV"
200706,21,1353,200706,21,1353,6495,37907,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",129,"WESTMORELAND","PBZ","21-JUN-07 13:53:00","EST-5","21-JUN-07 13:53:00","0","0","0","0",,,"Public","50.00","EG",,,,,,,,,,"4","SW","VANDERGRIFT","4","SW","VANDERGRIFT","40.5591","-79.6338","40.5591","-79.6338","A large upper-level low over the Northeast caused showers and thunderstorms to develop across the region.  Many storms became severe with damaging winds and large hail.","Numerous large tree branches reported down in the area.","CSV"
200706,21,1355,200706,21,1355,6495,37908,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",5,"ARMSTRONG","PBZ","21-JUN-07 13:55:00","EST-5","21-JUN-07 13:55:00","0","0","0","0",,,"Emergency Manager","50.00","EG",,,,,,,,,,"0","N","APOLLO","0","N","APOLLO","40.58","-79.57","40.58","-79.57","A large upper-level low over the Northeast caused showers and thunderstorms to develop across the region.  Many storms became severe with damaging winds and large hail.","Trees reported down along the Kiski River.","CSV"
200706,2,2030,200706,2,2030,7562,43434,"GEORGIA",13,2007,"June","Strong Wind","Z",141,"COASTAL MCINTOSH","CHS","02-JUN-07 20:30:00","EST-5","02-JUN-07 20:30:00","0","0","0","0","2.00K","0.00K","Law Enforcement","45.00","EG",,,,,,,,,,,,,,,,,,,,"The Remnants of TS Barry moved up the GA coast bringing heavy rains, strong winds, and rough surf.","Gusty winds brought down trees and powerlines.","CSV"
200706,2,2030,200706,2,2030,7562,43435,"GEORGIA",13,2007,"June","Strong Wind","Z",139,"COASTAL LIBERTY","CHS","02-JUN-07 20:30:00","EST-5","02-JUN-07 20:30:00","0","0","0","0","2.00K","0.00K","Law Enforcement","45.00","EG",,,,,,,,,,,,,,,,,,,,"The Remnants of TS Barry moved up the GA coast bringing heavy rains, strong winds, and rough surf.","Gusty winds brought down trees and powerlines.","CSV"
200706,2,2030,200706,2,2030,7562,43436,"GEORGIA",13,2007,"June","Strong Wind","Z",117,"COASTAL BRYAN","CHS","02-JUN-07 20:30:00","EST-5","02-JUN-07 20:30:00","0","0","0","0","2.00K","0.00K","Law Enforcement","45.00","EG",,,,,,,,,,,,,,,,,,,,"The Remnants of TS Barry moved up the GA coast bringing heavy rains, strong winds, and rough surf.","Gusty winds brought down trees and powerlines.","CSV"
200706,2,2030,200706,2,2030,7562,43437,"GEORGIA",13,2007,"June","Strong Wind","Z",119,"COASTAL CHATHAM","CHS","02-JUN-07 20:30:00","EST-5","02-JUN-07 20:30:00","0","0","0","0","2.00K","0.00K","Law Enforcement","45.00","EG",,,,,,,,,,,,,,,,,,,,"The Remnants of TS Barry moved up the GA coast bringing heavy rains, strong winds, and rough surf.","Gusty winds brought down trees and powerlines.","CSV"
200707,1,1455,200707,1,1455,7560,43424,"GEORGIA",13,2007,"July","Hail","C",51,"CHATHAM","CHS","01-JUL-07 14:55:00","EST-5","01-JUL-07 14:55:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue","1.75",,,,,,,,,,,"2","SE","WILSHIRE","2","SE","WILSHIRE","31.93","-81.05","31.93","-81.05","A frontal boundary to the north allowed for various boundary and sea breeze interactions within a moist and unstable environment. This produced slow-moving severe storms associated with moderate flooding.","","CSV"
200707,1,1603,200707,1,1603,7560,43425,"GEORGIA",13,2007,"July","Hail","C",103,"EFFINGHAM","CHS","01-JUL-07 16:03:00","EST-5","01-JUL-07 16:03:00","0","0","0","0","0.00K","0.00K","Trained Spotter","0.75",,,,,,,,,,,"1","W","SHAWNEE","1","W","SHAWNEE","32.48","-81.41","32.48","-81.41","A frontal boundary to the north allowed for various boundary and sea breeze interactions within a moist and unstable environment. This produced slow-moving severe storms associated with moderate flooding.","","CSV"
200707,1,1650,200707,1,1650,7560,43429,"GEORGIA",13,2007,"July","Hail","C",31,"BULLOCH","CHS","01-JUL-07 16:50:00","EST-5","01-JUL-07 16:50:00","0","0","0","0","0.00K","0.00K","Trained Spotter","0.75",,,,,,,,,,,"4","ESE","ESLA","4","ESE","ESLA","32.19","-81.62","32.19","-81.62","A frontal boundary to the north allowed for various boundary and sea breeze interactions within a moist and unstable environment. This produced slow-moving severe storms associated with moderate flooding.","","CSV"
200706,8,1820,200706,8,1820,4538,25858,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",43,"DAUPHIN","CTP","08-JUN-07 18:20:00","EST-5","08-JUN-07 18:20:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"2","ESE","MIDDLETOWN","2","ESE","MIDDLETOWN","40.19","-76.69","40.19","-76.69","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported trees down in Londonderry Township.","CSV"
200706,8,1840,200706,8,1840,4538,25859,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",23,"CAMERON","CTP","08-JUN-07 18:40:00","EST-5","08-JUN-07 18:40:00","0","0","0","0","0.00K","0.00K","Trained Spotter","50.00","EG",,,,,,,,,,"1","NE","EMPORIUM","1","NE","EMPORIUM","41.51","-78.24","41.51","-78.24","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Trained spotter reported several trees and wires down in Emporium and Driftwood Townships.","CSV"
200706,8,1840,200706,8,1840,4538,25870,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",105,"POTTER","CTP","08-JUN-07 18:40:00","EST-5","08-JUN-07 18:40:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","SW","ROULETTE","1","SW","ROULETTE","41.77","-78.16","41.77","-78.16","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported several trees and wires down in Roulette, Sweden and Austin Townships.","CSV"
200706,8,1845,200706,8,1845,4538,25872,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",61,"HUNTINGDON","CTP","08-JUN-07 18:45:00","EST-5","08-JUN-07 18:45:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","N","ALEXANDRIA","1","N","ALEXANDRIA","40.56","-78.1","40.56","-78.1","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement several trees and wires down in Alexandria and Barree Townships.","CSV"
200706,8,1850,200706,8,1850,4538,25873,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",35,"CLINTON","CTP","08-JUN-07 18:50:00","EST-5","08-JUN-07 18:50:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","S","LOCKPORT","1","S","LOCKPORT","41.14","-77.45","41.14","-77.45","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported several trees and wires down in Lock Haven. Many other Townships also reported similar damage.","CSV"
200706,8,1855,200706,8,1855,4538,25874,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",55,"FRANKLIN","CTP","08-JUN-07 18:55:00","EST-5","08-JUN-07 18:55:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"0","N","WAYNESBORO","0","N","WAYNESBORO","39.75","-77.58","39.75","-77.58","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported several trees and wires down in Waynesboro, Peters and St Thomas Townships.","CSV"
200706,27,1528,200706,27,1528,6499,37937,"PENNSYLVANIA",42,2007,"June","Hail","C",7,"BEAVER","PBZ","27-JUN-07 15:28:00","EST-5","27-JUN-07 15:28:00","0","0","0","0",,,"Trained Spotter","1.00",,,,,,,,,,,"0","N","HARSHAVILLE","0","N","HARSHAVILLE","40.55","-80.42","40.55","-80.42","A cold front caused showers and thunderstorms to develop across the region. Many storms became severe with damaging winds and large hail.","A trained spotter reported one inch hail in the vicinity.","CSV"
200707,11,1647,200707,11,1647,8303,47649,"GEORGIA",13,2007,"July","Thunderstorm Wind","C",251,"SCREVEN","CHS","11-JUL-07 16:47:00","EST-5","11-JUL-07 16:47:00","0","0","0","0","0.50K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","N","PARKER","1","N","PARKER","32.66","-81.83","32.66","-81.83","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","One tree was reported down in Rocky Ford, GA.","CSV"
200707,11,1805,200707,11,1805,8303,47651,"GEORGIA",13,2007,"July","Thunderstorm Wind","C",191,"MCINTOSH","CHS","11-JUL-07 18:05:00","EST-5","11-JUL-07 18:05:00","0","0","0","0","0.00K","0.00K","Public","52.00","EG",,,,,,,,,,"1","E","VALONA","1","E","VALONA","31.48","-81.34","31.48","-81.34","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","An estimated wind gust of 60 mph was reported by the public.","CSV"
200707,11,1843,200707,11,1843,8307,47689,"ATLANTIC SOUTH",87,2007,"July","Marine Thunderstorm Wind","Z",350,"S SANTEE R TO EDISTO BEACH SC OUT 20NM","CHS","11-JUL-07 18:43:00","EST-5","11-JUL-07 18:43:00","0","0","0","0","0.00K","0.00K","Buoy","41.00","MG",,,,,,,,,,"18","SE","ISLE OF PALMS","18","SE","ISLE OF PALMS","32.56","-79.59","32.56","-79.59","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","A Wind Gust to 41 knots or 47 mph was recorded at Buoy 41004.","CSV"
200707,11,1850,200707,11,1850,8307,47695,"ATLANTIC SOUTH",87,2007,"July","Marine Thunderstorm Wind","Z",354,"SAVANNAH GA TO ALTAMAHA SD GA OUT 20NM","CHS","11-JUL-07 18:50:00","EST-5","11-JUL-07 18:50:00","0","0","0","0","0.00K","0.00K","Buoy","37.00","MG",,,,,,,,,,"17","SE","ST CATHERINES ISLAND","17","SE","ST CATHERINES ISLAND","31.4","-80.94","31.4","-80.94","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","A Wind Gust to 37 knots or 43 mph was reported at Buoy 41008.","CSV"
200707,11,1742,200707,11,1742,8307,47698,"ATLANTIC SOUTH",87,2007,"July","Marine Thunderstorm Wind","Z",350,"S SANTEE R TO EDISTO BEACH SC OUT 20NM","CHS","11-JUL-07 17:42:00","EST-5","11-JUL-07 17:42:00","0","0","0","0","0.00K","0.00K","Buoy","35.00","MG",,,,,,,,,,"5","NNW","ISLE OF PALMS","5","NNW","ISLE OF PALMS","32.85","-79.8","32.85","-79.8","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","A Wind Gust to 35 knots or 41 mph was reported by the CaroCoops Buoy at Capers Island.","CSV"
200707,11,1712,200707,11,1712,8307,47700,"ATLANTIC SOUTH",87,2007,"July","Marine Thunderstorm Wind","Z",352,"EDISTO BEACH SC TO SAVANNAH GA OUT 20NM","CHS","11-JUL-07 17:12:00","EST-5","11-JUL-07 17:12:00","0","0","0","0","0.00K","0.00K","Buoy","37.00","MG",,,,,,,,,,"4","SSW","HUNTING ISLAND","4","SSW","HUNTING ISLAND","32.32","-80.47","32.32","-80.47","A strong upper level short wave trough and an associated pre-frontal surface trough moving into a very unstable airmass resulted in numerous showers and thunderstorms across the area.","A Wind Gust to 37 knots or 44 mph was measured by the CaroCoop Buoy at Fripp Inlet.","CSV"
200707,8,1800,200707,8,1800,8315,47723,"ATLANTIC SOUTH",87,2007,"July","Marine Thunderstorm Wind","Z",354,"SAVANNAH GA TO ALTAMAHA SD GA OUT 20NM","CHS","08-JUL-07 18:00:00","EST-5","08-JUL-07 18:00:00","0","0","0","0","0.00K","0.00K","Other Federal Agency","39.00","MG",,,,,,,,,,"0","N","SAPELO ISLAND","0","N","SAPELO ISLAND","31.4","-81.28","31.4","-81.28","The area was largely under the influence of high pressure, but afternoon sea breeze and cool temperatures aloft allowed a few isolated thunderstorms to develop across the area.","A wind gust of 39 knots or 45 mph was measured by National Estuarine Research Reserve System climate monitoring equipment on Sapelo Island.","CSV"
200706,18,1520,200706,18,1520,6748,39070,"LAKE MICHIGAN",91,2007,"June","Marine Thunderstorm Wind","Z",744,"GARY TO BURNS HBR IN","LOT","18-JUN-07 15:20:00","CST-6","18-JUN-07 15:20:00","0","0","0","0","0.00K","0.00K","C-MAN Station","36.00","MG",,,,,,,,,,"0","N","BURNS HARBOR","0","N","BURNS HARBOR","41.65","-87.08","41.65","-87.08","Severe storms moved across southern Lake Michigan during the afternoon hours of June 18th.","","CSV"
200707,9,1445,200707,9,1445,8415,48146,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",111,"MCHENRY","LOT","09-JUL-07 14:45:00","CST-6","09-JUL-07 14:45:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue","50.00","EG",,,,,,,,,,"0","N","HUNTLEY","0","N","HUNTLEY","42.17","-88.42","42.17","-88.42","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","Large tree limbs blown down at Route 20 and Church Road.","CSV"
200707,9,1500,200707,9,1500,8415,48148,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",89,"KANE","LOT","09-JUL-07 15:00:00","CST-6","09-JUL-07 15:00:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"0","E","HAMPSHIRE","0","E","HAMPSHIRE","42.1","-88.53","42.1","-88.53","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","Six to Eight inch diameter tree limbs blown down at Warner and Jefferson Roads.","CSV"
200707,9,1503,200707,9,1503,8415,48149,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",31,"COOK","LOT","09-JUL-07 15:03:00","CST-6","09-JUL-07 15:03:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"0","NE","ARLINGTON HGTS","0","NE","ARLINGTON HGTS","42.08","-88","42.08","-88","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","Tree blown down in backyard of a house.","CSV"
200707,9,1558,200707,9,1558,8415,48153,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",37,"DE KALB","LOT","09-JUL-07 15:58:00","CST-6","09-JUL-07 15:58:00","0","0","0","0","0.00K","0.00K","Trained Spotter","50.00","EG",,,,,,,,,,"0","N","DE KALB","0","N","DE KALB","41.93","-88.75","41.93","-88.75","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","A tree was blown down on the north side of Greenbrier Road.","CSV"
200707,9,1600,200707,9,1600,8415,48155,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",37,"DE KALB","LOT","09-JUL-07 16:00:00","CST-6","09-JUL-07 16:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter","50.00","EG",,,,,,,,,,"0","N","DE KALB","0","N","DE KALB","41.93","-88.75","41.93","-88.75","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","A tree was blown down near Lowden Hall on the Northern Illinois University Campus.","CSV"
200707,9,1448,200707,9,1448,8415,48158,"ILLINOIS",17,2007,"July","Thunderstorm Wind","C",89,"KANE","LOT","09-JUL-07 14:48:00","CST-6","09-JUL-07 14:48:00","0","0","0","0","0.00K","0.00K","Mesonet","52.00","MG",,,,,,,,,,"2","SW","ALGONQUIN","2","SW","ALGONQUIN","42.1496","-88.3076","42.1496","-88.3076","A cold front moved into northern Illinois during the afternoon hours producing severe thunderstorms which moved slowly and produced very heavy rain and flash flooding.","","CSV"
200706,8,1855,200706,8,1855,4538,25875,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",117,"TIOGA","CTP","08-JUN-07 18:55:00","EST-5","08-JUN-07 18:55:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","N","MANSFIELD","1","N","MANSFIELD","41.81","-77.08","41.81","-77.08","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported several trees down in Mansfield, Roseville and Millerton Townships.","CSV"
200706,8,1900,200706,8,1900,4538,25877,"PENNSYLVANIA",42,2007,"June","Thunderstorm Wind","C",67,"JUNIATA","CTP","08-JUN-07 19:00:00","EST-5","08-JUN-07 19:00:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"2","SSE","MC COYSVILLE","2","SSE","MC COYSVILLE","40.42","-77.55","40.42","-77.55","An intense squall line produced widespread wind damage across Central Pennsylvania during the evening hours on June 8, 2007. Numerous trees and power lines were downed causing several power outages and other sporadic damage.","Law Enforcement reported several trees and wires down in Honey Grove, Walnut and McAlisterville.","CSV"
200702,13,700,200702,14,200,2770,14365,"WEST VIRGINIA",54,2007,"February","Ice Storm","Z",4,"MARSHALL","PBZ","13-FEB-07 07:00:00","EST-5","14-FEB-07 02:00:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,,,,,,,,,,,,,,,,,,,,"From early morning of the 13th to early morning on the 14th a large and powerful storm system moved east from the western Ohio Valley to the Mid Atlantic states. Across western Pennsylvania, much of southeast Ohio, parts of northern West Virginia, and Garrett county Maryland, the storm system produced heavy snow of 6 to 12 inches, sleet accumulations of a half inch to 3 inches, and freezing rain accumulations from one quarter to one half inch.","","CSV"
200702,13,900,200702,14,200,2770,14366,"WEST VIRGINIA",54,2007,"February","Ice Storm","Z",22,"MONONGALIA","PBZ","13-FEB-07 09:00:00","EST-5","14-FEB-07 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"From early morning of the 13th to early morning on the 14th a large and powerful storm system moved east from the western Ohio Valley to the Mid Atlantic states. Across western Pennsylvania, much of southeast Ohio, parts of northern West Virginia, and Garrett county Maryland, the storm system produced heavy snow of 6 to 12 inches, sleet accumulations of a half inch to 3 inches, and freezing rain accumulations from one quarter to one half inch.","","CSV"
200702,13,800,200702,14,200,2770,14367,"WEST VIRGINIA",54,2007,"February","Ice Storm","Z",23,"PRESTON","PBZ","13-FEB-07 08:00:00","EST-5","14-FEB-07 02:00:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,,,,,,,,,,,,,,,,,,,,"From early morning of the 13th to early morning on the 14th a large and powerful storm system moved east from the western Ohio Valley to the Mid Atlantic states. Across western Pennsylvania, much of southeast Ohio, parts of northern West Virginia, and Garrett county Maryland, the storm system produced heavy snow of 6 to 12 inches, sleet accumulations of a half inch to 3 inches, and freezing rain accumulations from one quarter to one half inch.","","CSV"
200706,11,2005,200706,11,2005,7024,40499,"SOUTH CAROLINA",45,2007,"June","Thunderstorm Wind","C",49,"HAMPTON","CHS","11-JUN-07 20:05:00","EST-5","11-JUN-07 20:05:00","0","0","0","0","0.50K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"0","N","CROCKETVILLE","0","N","CROCKETVILLE","32.92","-81.08","32.92","-81.08","A hot and humid airmass in combination with a strong upper level low digging southward from the appalachians, allowed numerous showers and thunderstorms to develop across the area.","A few trees were reported down.","CSV"
200706,11,2157,200706,11,2157,7024,40507,"SOUTH CAROLINA",45,2007,"June","Thunderstorm Wind","C",13,"BEAUFORT","CHS","11-JUN-07 21:57:00","EST-5","11-JUN-07 21:57:00","0","0","0","0","0.75K","0.00K","Public","50.00","EG",,,,,,,,,,"1","NE","PRITCHARD","1","NE","PRITCHARD","32.28","-80.99","32.28","-80.99","A hot and humid airmass in combination with a strong upper level low digging southward from the appalachians, allowed numerous showers and thunderstorms to develop across the area.","One tree and several tree limbs reported down at the Hidden Cypress Hill Golf Club.","CSV"
200706,11,1250,200706,11,1250,7030,40514,"GEORGIA",13,2007,"June","Hail","C",31,"BULLOCH","CHS","11-JUN-07 12:50:00","EST-5","11-JUN-07 12:50:00","0","0","0","0","0.00K","0.00K","Law Enforcement","1.75",,,,,,,,,,,"0","N","REGISTER","0","N","REGISTER","32.37","-81.88","32.37","-81.88","A hot and humid airmass in combination with a strong upper level low digging southward from the appalachians, allowed numerous showers and thunderstorms to develop across the area.","","CSV"
200706,11,1250,200706,11,1250,7030,40515,"GEORGIA",13,2007,"June","Hail","C",31,"BULLOCH","CHS","11-JUN-07 12:50:00","EST-5","11-JUN-07 12:50:00","0","0","0","0","0.00K","0.00K","Law Enforcement","1.75",,,,,,,,,,,"3","SE","REGISTER","3","SE","REGISTER","32.34","-81.85","32.34","-81.85","A hot and humid airmass in combination with a strong upper level low digging southward from the appalachians, allowed numerous showers and thunderstorms to develop across the area.","","CSV"
200706,13,1136,200706,13,1136,7044,40608,"SOUTH CAROLINA",45,2007,"June","Hail","C",19,"CHARLESTON","CHS","13-JUN-07 11:36:00","EST-5","13-JUN-07 11:36:00","0","0","0","0","0.00K","0.00K","Trained Spotter","0.75",,,,,,,,,,,"0","N","JAMES IS","0","N","JAMES IS","32.73","-79.93","32.73","-79.93","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1156,200706,13,1156,7044,40609,"SOUTH CAROLINA",45,2007,"June","Hail","C",19,"CHARLESTON","CHS","13-JUN-07 11:56:00","EST-5","13-JUN-07 11:56:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue","0.88",,,,,,,,,,,"1","W","CHARLESTON","1","W","CHARLESTON","32.78","-79.94","32.78","-79.94","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1158,200706,13,1158,7044,40610,"SOUTH CAROLINA",45,2007,"June","Hail","C",19,"CHARLESTON","CHS","13-JUN-07 11:58:00","EST-5","13-JUN-07 11:58:00","0","0","0","0","0.00K","0.00K","Public","0.88",,,,,,,,,,,"1","W","CHARLESTON","1","W","CHARLESTON","32.78","-79.94","32.78","-79.94","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1215,200706,13,1215,7044,40611,"SOUTH CAROLINA",45,2007,"June","Hail","C",19,"CHARLESTON","CHS","13-JUN-07 12:15:00","EST-5","13-JUN-07 12:15:00","0","0","0","0","0.00K","0.00K","Trained Spotter","1.00",,,,,,,,,,,"1","S","EDISTO IS","1","S","EDISTO IS","32.56","-80.28","32.56","-80.28","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1243,200706,13,1243,7044,40612,"SOUTH CAROLINA",45,2007,"June","Hail","C",15,"BERKELEY","CHS","13-JUN-07 12:43:00","EST-5","13-JUN-07 12:43:00","0","0","0","0","0.00K","0.00K","Public","1.00",,,,,,,,,,,"1","E","DEAN HALL","1","E","DEAN HALL","33.07","-79.94","33.07","-79.94","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1247,200706,13,1247,7044,40614,"SOUTH CAROLINA",45,2007,"June","Hail","C",13,"BEAUFORT","CHS","13-JUN-07 12:47:00","EST-5","13-JUN-07 12:47:00","0","0","0","0","0.00K","0.00K","Emergency Manager","1.00",,,,,,,,,,,"1","E","BEAUFORT","1","E","BEAUFORT","32.43","-80.67","32.43","-80.67","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","","CSV"
200706,13,1250,200706,13,1250,7044,40615,"SOUTH CAROLINA",45,2007,"June","Hail","C",15,"BERKELEY","CHS","13-JUN-07 12:50:00","EST-5","13-JUN-07 12:50:00","0","0","0","0","0.00K","0.00K","Public","1.75",,,,,,,,,,,"2","NNW","LADSON","2","NNW","LADSON","33.01","-80.11","33.01","-80.11","Upper level low pressure and unstable environment led to numerous severe thunderstorms across the area.","Golfball size hail was reported along with small limbs knocked down by winds.","CSV"
200705,15,2210,200705,15,2214,4525,25704,"OHIO",39,2007,"May","Thunderstorm Wind","C",165,"WARREN","ILN","15-MAY-07 22:10:00","EST-5","15-MAY-07 22:14:00","0","0","0","0","7.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"0","N","FRANKLIN","0","N","FRANKLIN","39.57","-84.3","39.57","-84.3","Severe thunderstorms developed during the evening ahead of a cold front.","Trees were knocked down.  A front porch collapsed off of a home.","CSV"
200705,15,2215,200705,15,2222,4525,25705,"OHIO",39,2007,"May","Thunderstorm Wind","C",165,"WARREN","ILN","15-MAY-07 22:15:00","EST-5","15-MAY-07 22:22:00","0","0","0","0","5.00K","0.00K","NWS Storm Survey","56.00","EG",,,,,,,,,,"1","E","SPRINGBORO","3","NW","WAYNESVILLE","39.55","-84.2113","39.5607","-84.1198","Severe thunderstorms developed during the evening ahead of a cold front.","Numerous trees were downed or broken off intermittently for a distance of about three miles across Clearcreek Township.","CSV"
